step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,action_0,action_1,action_2,action_3,action_4,action_5,reward,done
261,0.043660759925842285,0.3112333118915558,-0.5162559151649475,-0.19897368550300598,0.5014201402664185,-0.4397345781326294,-0.6969345808029175,-0.022349940612912178,0.40504372119903564,0.5627070665359497,-0.29495516419410706,3.4221420288085938,3.7504751682281494,-9.284329414367676,8.767712593078613,-7.9230732917785645,-4.165560245513916,-0.05998110771179199,0.55843186378479,-0.33913373947143555,-0.8874082565307617,-0.13200736045837402,0.03276538848876953,-0.19838429987430573,False
262,0.05759996175765991,0.44016316533088684,-0.4376145899295807,0.004030049312859774,-0.061904218047857285,-0.39550918340682983,-0.8172072768211365,-0.20421123504638672,-0.4940905272960663,-0.8414291143417358,-0.908516526222229,6.882378578186035,2.3850672245025635,-11.256189346313477,0.999697208404541,-1.2256571054458618,-1.2775204181671143,-0.5138974189758301,0.028253555297851562,-0.5859692096710205,-0.004236936569213867,0.2940855026245117,0.30900120735168457,-0.7295914888381958,False
263,0.03679227828979492,0.4875461757183075,-0.3382413983345032,0.16210515797138214,-0.3106607496738434,-0.5294871926307678,-0.7872846722602844,-0.14269736409187317,-1.2515474557876587,-0.8828869462013245,2.5691399574279785,-1.7581850290298462,-1.171900749206543,11.368502616882324,-4.943995952606201,2.450965642929077,2.549349069595337,-0.8210458755493164,-0.6465902328491211,-0.12046098709106445,0.3890037536621094,-0.9609203338623047,-0.8424315452575684,-0.7731558084487915,False
264,0.006029784679412842,0.5949336290359497,-0.4919247627258301,0.12905177474021912,0.21977172791957855,-0.4232357442378998,-1.0584397315979004,-0.30779311060905457,-0.3629802465438843,-1.8073055744171143,2.317456007003784,-3.5095467567443848,-2.431962490081787,11.091156005859375,4.9808454513549805,-7.771246910095215,-9.442585945129395,0.2582564353942871,-0.8390917778015137,-0.5060107707977295,0.6525392532348633,0.2680363655090332,-0.8762543201446533,-0.7913438081741333,False
265,-0.04868429899215698,0.7102833390235901,-0.45623472332954407,-0.17507494986057281,0.5747126340866089,-0.40058431029319763,-1.0864830017089844,-0.5224969387054443,-0.5255517363548279,-0.4992564618587494,0.837906539440155,4.350529670715332,-9.588695526123047,5.281936168670654,-0.33171987533569336,2.7223308086395264,4.6209187507629395,0.29813718795776367,0.3263254165649414,-0.650759220123291,-0.32952427864074707,0.3065814971923828,0.7265653610229492,-0.8382589817047119,False
266,-0.11975401639938354,0.7502463459968567,-0.32243242859840393,-0.41990402340888977,0.5209944844245911,-0.5146452784538269,-1.0719499588012695,0.21723444759845734,-0.6046493649482727,-1.5474469661712646,0.1388382613658905,3.740190029144287,-1.0452711582183838,-7.337032318115234,-4.140773773193359,-2.090806007385254,19.3089599609375,-0.35781264305114746,0.1108560562133789,-0.9349360466003418,0.7302770614624023,-0.14983415603637695,0.6402380466461182,-0.35102546215057373,False
267,-0.11031931638717651,0.5294269323348999,-0.07036655396223068,-0.21969066560268402,-0.06188242882490158,-0.3031114339828491,-1.0629677772521973,0.15234941244125366,-0.7167103886604309,-0.7359963655471802,-5.290970325469971,2.6048126220703125,6.441015720367432,-12.993294715881348,8.701316833496094,-1.0396521091461182,-8.704819679260254,0.13590097427368164,0.6017916202545166,-0.5800459384918213,0.5739645957946777,-0.1212930679321289,-0.1973128318786621,-0.760144829750061,False
268,-0.13591217994689941,0.3556348383426666,-0.03769507259130478,0.024910196661949158,-0.24937793612480164,-0.006569546181708574,-1.0439648628234863,-0.3317437469959259,0.3020422160625458,-0.13034558296203613,-3.8608646392822266,1.2478010654449463,2.1344165802001953,8.257554054260254,4.566507816314697,1.3141072988510132,-9.677779197692871,0.09714651107788086,-0.40465331077575684,0.046411991119384766,0.5957529544830322,-0.3187527656555176,-0.33756279945373535,-0.49913766980171204,False
269,-0.1708175539970398,0.232633575797081,0.05402837321162224,-0.07636763900518417,0.22206704318523407,0.23259060084819794,-1.190628170967102,-0.4358198642730713,-0.03389951214194298,-1.5473178625106812,-2.0205366611480713,0.07526423782110214,-3.3257906436920166,10.245573043823242,-1.2361924648284912,9.144508361816406,-4.871413230895996,-0.6849613189697266,0.5135977268218994,0.08481836318969727,0.30680084228515625,-0.7435965538024902,-0.28316378593444824,-0.80067378282547,False
270,-0.20599940419197083,0.11305812746286392,-0.1283734291791916,0.21137037873268127,0.4743614196777344,0.3985821306705475,-1.1944873332977295,-0.4490375518798828,-0.9096885919570923,-1.6948199272155762,-0.5076481699943542,-7.184661865234375,10.882655143737793,2.3179311752319336,-1.1438734531402588,-0.02043008804321289,5.879014492034912,0.43955445289611816,0.630669355392456,-0.6460349559783936,-0.2149519920349121,-0.8926069736480713,-0.5845742225646973,-0.7692259550094604,False
271,-0.2788470685482025,0.02062474563717842,-0.37962982058525085,0.8540661334991455,0.29511356353759766,0.5024256706237793,-1.2026617527008057,-0.5036033987998962,-0.5591250658035278,-1.8427728414535522,-3.219874143600464,-0.8093207478523254,8.849737167358398,-4.982842445373535,4.409240245819092,1.055851697921753,-7.622548580169678,0.09403824806213379,-0.28005361557006836,-0.9561161994934082,-0.6218445301055908,-0.9436929225921631,0.4638080596923828,-0.26639318466186523,False
272,-0.30845391750335693,0.09681927412748337,-0.19833774864673615,0.62453693151474,0.08938692510128021,0.24572180211544037,-1.2034012079238892,-0.15907829999923706,-0.16684472560882568,-0.824586033821106,-0.47231537103652954,8.116211891174316,-3.19347882270813,-10.081474304199219,-5.977330684661865,2.2672982215881348,10.484395027160645,0.820847749710083,-0.702268123626709,-0.6108031272888184,0.12767553329467773,-0.3801686763763428,-0.53314208984375,0.443501353263855,False
273,-0.31477436423301697,0.16633817553520203,0.2963246703147888,0.26008445024490356,-0.4537646174430847,0.08694513142108917,-1.1744784116744995,-0.011494222097098827,1.6276377439498901,-0.8869583606719971,2.113983392715454,12.151091575622559,-13.515512466430664,-6.574145317077637,-0.825003445148468,0.3830684423446655,-3.306338310241699,-0.07988357543945312,-0.5291364192962646,0.9192404747009277,-0.43413758277893066,-0.12949061393737793,0.8648538589477539,1.1669210195541382,False
274,-0.3222491443157196,0.24753427505493164,0.8565768003463745,-0.6703522205352783,0.07924848049879074,-0.07772617042064667,-1.2166895866394043,0.3253898322582245,1.0956391096115112,0.3572568893432617,2.2701470851898193,10.12005615234375,-17.65890884399414,11.728915214538574,-6.101596832275391,-2.491222381591797,14.04437255859375,-0.10308337211608887,-0.3640570640563965,-0.22752881050109863,-0.3359248638153076,0.4479095935821533,-0.5043599605560303,-0.24493536353111267,False
275,-0.2814696133136749,0.2247467339038849,0.9301332235336304,-0.5259227156639099,0.12893354892730713,-0.2652069628238678,-1.0184578895568848,0.4016605615615845,-1.1057994365692139,0.6877351999282837,-1.9758520126342773,1.9023480415344238,6.0922956466674805,-1.191236972808838,-3.6755993366241455,7.96556282043457,-6.361231803894043,0.6751911640167236,0.4348442554473877,0.6950633525848389,-0.1829674243927002,-0.9350748062133789,-0.5426568984985352,-0.33427292108535767,False
276,-0.2438998520374298,0.16374877095222473,1.0621652603149414,-0.2827600836753845,0.18114420771598816,-0.24656668305397034,-0.9797197580337524,0.027642298489809036,-0.13824820518493652,-0.34518593549728394,-1.3314104080200195,3.6191015243530273,2.7999746799468994,4.22886848449707,3.9942946434020996,-4.1506853103637695,-8.926772117614746,-0.139373779296875,0.5093762874603271,0.7344048023223877,-0.45960378646850586,-0.38045549392700195,0.6344637870788574,-0.6665571928024292,False
277,-0.23060321807861328,0.16996464133262634,0.9775127172470093,0.026551250368356705,0.558527410030365,-0.3737928569316864,-1.1768052577972412,0.07745831459760666,-0.5365644097328186,-0.29012954235076904,-0.8453899025917053,-2.258218765258789,6.74964714050293,10.29250431060791,-8.659459114074707,4.541364669799805,3.83821964263916,0.07785844802856445,0.5234196186065674,-0.7525315284729004,0.2100682258605957,0.4913904666900635,-0.7364335060119629,-1.522273063659668,False
278,-0.2340632975101471,0.13904154300689697,0.7800891399383545,0.7231572270393372,0.601067066192627,-0.535493016242981,-0.8971433639526367,-0.362512469291687,-0.9769131541252136,-0.34028714895248413,-1.5150986909866333,-3.0419445037841797,17.217836380004883,-5.236828327178955,-2.1545910835266113,11.568934440612793,-19.34166717529297,0.9427239894866943,-0.03216290473937988,0.207841157913208,0.3245420455932617,0.19492721557617188,-0.7687227725982666,-0.3803354799747467,False
279,-0.268753319978714,0.08252166956663132,1.0046662092208862,0.8342676162719727,0.750874936580658,-0.6164759993553162,-0.8451669812202454,-0.16585789620876312,0.22055065631866455,-1.6113206148147583,1.4219554662704468,-6.681333065032959,10.362961769104004,4.418804168701172,0.7382625937461853,-2.5795984268188477,3.5868704319000244,-0.6879885196685791,0.22603535652160645,0.37703371047973633,-0.9938876628875732,-0.06839561462402344,0.4364967346191406,-0.7495155930519104,False
280,-0.3103084862232208,0.14093883335590363,0.9984086155891418,0.7798392176628113,0.5848820805549622,-0.89171302318573,-0.9069822430610657,0.37817081809043884,0.00908363051712513,-1.2249302864074707,3.7159805297851562,-5.783308982849121,-1.8138365745544434,-1.3218679428100586,-12.448529243469238,1.8796067237854004,14.764995574951172,0.48340678215026855,0.528813362121582,-0.1637873649597168,-2.288818359375e-05,0.7492163181304932,-0.5578436851501465,-0.8807839155197144,False
281,-0.2999168336391449,0.11562114208936691,0.9650331139564514,0.8070515394210815,0.35146987438201904,-0.9616017937660217,-0.5845749378204346,0.19606195390224457,-0.370833158493042,1.1833945512771606,-2.44433331489563,2.120750904083252,2.421994209289551,-6.892682075500488,-0.043955329805612564,13.199938774108887,-15.269935607910156,-0.9160351753234863,0.21137166023254395,0.6534936428070068,0.30736351013183594,-0.5437297821044922,-0.5006415843963623,-0.6115446090698242,False
282,-0.2864316701889038,0.03772269934415817,0.8572044968605042,0.7740288376808167,0.4499756693840027,-0.8124584555625916,-0.19816239178180695,-0.5687583684921265,-0.43639445304870605,0.9355429410934448,-0.0834740698337555,-7.416229724884033,0.6230077147483826,6.660098552703857,2.8398585319519043,-0.9334498047828674,-3.8332114219665527,0.7080168724060059,0.6277179718017578,-0.4032857418060303,0.770709753036499,0.42044997215270996,-0.7248444557189941,-0.7121546268463135,False
283,-0.3000646233558655,-0.052165549248456955,0.7647050023078918,0.7954041957855225,0.4886716604232788,-0.5604427456855774,-0.27671024203300476,-0.5070821642875671,-0.16945745050907135,-1.0045075416564941,-2.141716957092285,1.2526229619979858,0.2647118866443634,-3.134378433227539,7.027291774749756,4.0164875984191895,-10.739083290100098,-0.04408693313598633,0.2815279960632324,0.22188782691955566,-0.4414184093475342,0.10075020790100098,-0.5251188278198242,-0.37601238489151,False
284,-0.3006654977798462,-0.09109557420015335,0.7270936965942383,0.7284391522407532,0.485554039478302,-0.513748288154602,-0.16829070448875427,-0.3766511082649231,-1.345841407775879,-0.09574806690216064,1.7397273778915405,-3.4661550521850586,-3.706200122833252,2.144932270050049,-3.8526697158813477,7.466663837432861,-2.6189045906066895,0.7095966339111328,0.4192171096801758,-0.32954978942871094,0.3890690803527832,-0.2869424819946289,0.14986729621887207,-0.3107128143310547,False
285,-0.28750643134117126,-0.0844164565205574,0.7513374090194702,0.678421139717102,0.3080439269542694,-0.4579210877418518,-0.14797841012477875,-0.26189276576042175,-0.3193741738796234,-0.2610401511192322,-0.6092113256454468,4.354185581207275,-1.562272548675537,-6.4932708740234375,4.851166248321533,-4.070016384124756,4.932689189910889,-0.3321683406829834,-0.029517412185668945,-0.20085954666137695,0.8120079040527344,0.5241756439208984,-0.757561206817627,-0.1387961208820343,False
286,-0.2882680892944336,-0.093726247549057,0.7774004936218262,0.7056391835212708,0.023133376613259315,-0.24966028332710266,-0.0355290062725544,-0.5268595814704895,0.18754105269908905,1.0527747869491577,-0.04121427610516548,-1.295938491821289,1.7327710390090942,-5.321352481842041,4.258688926696777,-5.21692419052124,11.638534545898438,-0.5411868095397949,-0.5346660614013672,0.734915018081665,0.30403661727905273,-0.27890777587890625,0.07042574882507324,0.03373165428638458,False
287,-0.2707787752151489,-0.05417373403906822,0.6266590356826782,0.5708821415901184,0.18082603812217712,-0.055255770683288574,-0.4811370372772217,0.1968841850757599,0.8096466064453125,0.7126103639602661,0.7815319299697876,-5.082695007324219,-3.3194544315338135,8.001535415649414,4.244820594787598,-10.930166244506836,15.036480903625488,0.7149190902709961,-0.6304450035095215,0.820181131362915,0.020729541778564453,-0.3268129825592041,-0.608466625213623,0.47755807638168335,False
288,-0.24524977803230286,-0.014796200208365917,0.7189456224441528,-0.10698681324720383,0.8451489806175232,0.11978670954704285,-0.8075108528137207,0.42038393020629883,1.542238473892212,0.6158618927001953,0.7053723335266113,5.269601821899414,-16.929431915283203,13.122533798217773,3.1703548431396484,-3.8799288272857666,-2.5118415355682373,-0.3786163330078125,0.05492210388183594,-0.21559596061706543,0.029122591018676758,0.8168909549713135,-0.6112720966339111,0.17517702281475067,False
289,-0.2521923780441284,-0.0507507286965847,0.9170514941215515,-0.3167353570461273,0.3267417252063751,0.17045922577381134,-0.41371673345565796,-0.3234456777572632,-0.12494824826717377,0.21790656447410583,-1.051969051361084,3.49489426612854,-2.2642810344696045,-10.207947731018066,-2.223712205886841,16.139707565307617,-23.131389617919922,0.9072160720825195,-0.20861244201660156,0.9316704273223877,-0.9787156581878662,-0.42761754989624023,0.13913536071777344,-0.1723271608352661,False
290,-0.22046977281570435,0.05324668064713478,1.0304934978485107,-0.5880527496337891,0.21729642152786255,-0.13154830038547516,-0.36616870760917664,-0.03604690730571747,-1.1209601163864136,0.32208874821662903,1.9733589887619019,-1.935304045677185,-4.7048797607421875,5.098108291625977,-2.695185661315918,-7.84227180480957,16.487545013427734,-0.2797532081604004,0.5392313003540039,-0.967132568359375,0.2386624813079834,0.2567744255065918,-0.9613120555877686,-0.5720341205596924,False
291,-0.18635046482086182,0.09849203377962112,0.8979625701904297,-0.4202735424041748,-0.017712226137518883,-0.2961234748363495,-0.360246479511261,-0.03291046619415283,-0.8098810911178589,0.5434105396270752,-0.3448815643787384,-0.5109308362007141,6.5814642906188965,-10.761545181274414,-2.4118454456329346,6.159104347229004,-13.222138404846191,-0.6503863334655762,0.1643834114074707,-0.5256333351135254,0.736213207244873,-0.4874608516693115,0.7135896682739258,-0.7700577974319458,False
292,-0.19427484273910522,0.12216221541166306,0.5485538840293884,0.09430205821990967,-0.3772570490837097,-0.1028495728969574,-0.770308256149292,-0.006664287764579058,-0.12078111618757248,-0.4051978588104248,2.3397486209869385,-12.269481658935547,5.553343296051025,12.02949333190918,5.109305381774902,-16.28488540649414,10.703432083129883,-0.5312385559082031,0.5968432426452637,0.21068882942199707,-0.02041006088256836,-0.5785651206970215,0.5111069679260254,-1.0375738143920898,False
293,-0.22871077060699463,0.18511001765727997,-0.05579711124300957,0.5093066692352295,0.12364371120929718,-0.1484842598438263,-1.1021257638931274,0.5256446003913879,-1.6804267168045044,-0.9938873648643494,-1.9074639081954956,-11.771439552307129,11.740606307983398,8.873050689697266,-2.940295457839966,7.143975734710693,0.68271404504776,0.0457456111907959,0.598668098449707,0.3323094844818115,0.8925583362579346,-0.15508604049682617,-0.6256091594696045,-0.8117560744285583,False
294,-0.2795073091983795,0.1302945613861084,-0.5152485966682434,0.6748101115226746,0.7966510057449341,0.04903104156255722,-0.8537247180938721,-0.09585127979516983,1.4064522981643677,-0.846207857131958,3.0355255603790283,-10.726750373840332,-1.456964135169983,15.198360443115234,1.1100070476531982,7.438894271850586,-19.114484786987305,-0.29307103157043457,-0.035416603088378906,0.004619598388671875,0.8303248882293701,0.8975479602813721,0.874744176864624,-0.1166631281375885,False
295,-0.3145464360713959,0.0197229515761137,-0.22763694822788239,0.5638844966888428,0.4436550438404083,0.3179468512535095,-0.6363328099250793,-0.4877288341522217,0.5522757768630981,-1.2263457775115967,-2.412435293197632,4.369779109954834,2.0845787525177,-7.849660873413086,3.493304491043091,1.598017930984497,5.733482837677002,0.2620110511779785,-0.6578044891357422,-0.36641645431518555,0.5673062801361084,-0.2645089626312256,0.6596319675445557,0.5353662967681885,False
296,-0.2718999981880188,0.009627064689993858,-0.04025302827358246,0.6887446641921997,-0.028388971462845802,0.5714192390441895,-1.0081980228424072,0.2189943641424179,0.989212691783905,0.49284684658050537,-0.2556073069572449,8.20903491973877,-4.389355659484863,-6.686833381652832,5.2884650230407715,-10.842498779296875,20.63495445251465,-0.2523326873779297,-0.6212337017059326,-0.08325052261352539,-0.7178723812103271,0.9705567359924316,-0.8504834175109863,0.7061404585838318,False
297,-0.20320838689804077,0.03236237168312073,0.300657719373703,0.3852957785129547,-0.24364300072193146,0.4327915608882904,-0.6380138993263245,0.2949690520763397,0.1723044216632843,1.7539321184158325,-1.0000659227371216,7.9198174476623535,-8.541994094848633,-1.602323055267334,-3.9022319316864014,18.167600631713867,-12.820960998535156,-0.1673564910888672,0.33203577995300293,0.9928865432739258,0.5783572196960449,-0.09029531478881836,-0.08412885665893555,0.5287075638771057,False
298,-0.12857931852340698,-0.018206670880317688,0.4938701391220093,0.13741017878055573,-0.08661136776208878,0.5259946584701538,-0.19729597866535187,-0.17071525752544403,0.5296046137809753,1.4214768409729004,-0.20259343087673187,2.1575827598571777,-4.360477447509766,7.32009744644165,3.301323652267456,4.345149993896484,-7.264737129211426,0.16717123985290527,-0.47731995582580566,-0.01941514015197754,0.5475220680236816,0.30216336250305176,-0.8216993808746338,0.6832438707351685,False
299,-0.09665471315383911,-0.04919541999697685,0.7131054401397705,-0.23401017487049103,0.2704596519470215,0.7003940939903259,-0.02240961231291294,-0.34882184863090515,0.7608785033226013,1.2289354801177979,-0.29816627502441406,3.762037754058838,-6.6589436531066895,5.354838848114014,4.816883563995361,-2.566880941390991,10.390032768249512,0.627291202545166,0.19281244277954102,-0.8772850036621094,0.26803016662597656,-0.0603337287902832,0.4816267490386963,0.21599914133548737,False
300,-0.08603805303573608,-0.1310277283191681,1.0396809577941895,-0.49237751960754395,0.18782588839530945,0.7022244334220886,0.04259711503982544,0.4387185573577881,0.8943445086479187,0.22073906660079956,-2.308773994445801,9.781172752380371,-4.402174949645996,-7.980637550354004,-1.977512001991272,0.367951363325119,21.278989791870117,0.1982285976409912,0.11642313003540039,-0.4865572452545166,-0.6158754825592041,-0.5585873126983643,-0.38045811653137207,-0.11309029161930084,False
301,-0.0969509482383728,-0.10065047442913055,0.9882028698921204,-0.3201388418674469,-0.22546125948429108,0.5641419291496277,0.546926736831665,-0.09510519355535507,0.044170208275318146,-0.8294466733932495,-0.028277436271309853,-0.5544440150260925,2.5848851203918457,-7.824532985687256,-0.8429503440856934,8.337040901184082,-15.690607070922852,0.9881556034088135,-0.8806314468383789,-0.4610908031463623,-0.503972053527832,-0.6255722045898438,-0.4048752784729004,0.13663658499717712,False
302,-0.132315993309021,0.005465088412165642,1.0526440143585205,-0.5939445495605469,-0.29606348276138306,0.4987195134162903,0.5378525257110596,-0.39307254552841187,-0.10563269257545471,-1.4705172777175903,1.20191490650177,1.6375691890716553,-10.242487907409668,6.076060771942139,2.8447115421295166,-11.269885063171387,10.850420951843262,-0.9269635677337646,-0.26587963104248047,0.2215406894683838,0.5330677032470703,-0.4912118911743164,-0.21717357635498047,-0.3538438081741333,False
303,-0.16780120134353638,0.16654054820537567,0.7907474637031555,-0.752157986164093,-0.05253124609589577,0.685495913028717,-0.1800311952829361,0.04282217472791672,-0.6056320071220398,-0.8637083768844604,3.2265098094940186,-8.437294960021973,2.6055619716644287,3.756791114807129,5.33245849609375,-17.557689666748047,7.622366428375244,-0.8986456394195557,-0.7948334217071533,-0.30342745780944824,-0.6963720321655273,-0.5847089290618896,-0.11440134048461914,-1.426924467086792,False
304,-0.17784154415130615,0.3764430582523346,0.22235223650932312,-0.6610941886901855,0.1839892566204071,0.6682723760604858,-0.8379120230674744,0.40980789065361023,-1.2500762939453125,0.954566478729248,4.701362609863281,-15.298396110534668,2.0716333389282227,5.692523002624512,1.0970746278762817,-15.088998794555664,8.349407196044922,-0.07069921493530273,0.9294331073760986,0.2248978614807129,0.7211713790893555,0.7817962169647217,-0.17033052444458008,-2.4434046745300293,False
305,-0.13198894262313843,0.4136503338813782,-0.3955143988132477,-0.32381564378738403,0.3353999853134155,0.7061537504196167,-1.0081846714019775,0.3991590440273285,-1.0373077392578125,0.8400954008102417,-0.9738706350326538,-13.148199081420898,11.520502090454102,1.304675817489624,-1.4884381294250488,3.993246078491211,-6.247095584869385,0.9097762107849121,-0.22156453132629395,0.12597155570983887,-0.04479265213012695,0.6086776256561279,0.3122098445892334,-1.1689293384552002,False
306,-0.0698893666267395,0.3283670246601105,-0.4948023557662964,-0.36521661281585693,0.4819319248199463,0.5364207625389099,-0.5829333066940308,0.14989443123340607,-0.7678076028823853,1.83106529712677,-0.6229571104049683,1.357529878616333,-6.929513931274414,3.4695522785186768,-5.538614273071289,11.994586944580078,-4.221831798553467,0.39675235748291016,0.921851634979248,0.10344386100769043,0.20749425888061523,0.49452829360961914,-0.5870494842529297,-0.6181832551956177,False
307,-0.04376763105392456,0.13722796738147736,-0.30609947443008423,-0.42965540289878845,0.45316463708877563,0.46033141016960144,0.1591680496931076,-0.46727392077445984,-0.7514742612838745,0.6813175678253174,-3.668811082839966,2.8240997791290283,5.5669026374816895,-5.647577285766602,-2.452224016189575,18.03970718383789,-18.362537384033203,-0.43570637702941895,-0.33885741233825684,0.0879971981048584,-0.5295205116271973,0.3018002510070801,0.07812976837158203,-0.9245781302452087,False
308,-0.03235042095184326,0.015088796615600586,-0.3026009202003479,-0.28962376713752747,0.3886827528476715,0.27433231472969055,0.516804575920105,-0.03923441469669342,-1.5179439783096313,0.07111683487892151,-2.499558210372925,-1.3547359704971313,0.7586286067962646,2.1909077167510986,-2.6417148113250732,7.327871322631836,10.592531204223633,0.9068026542663574,0.9850304126739502,0.44591212272644043,0.31900572776794434,0.8979508876800537,0.9361414909362793,-1.1948271989822388,False
309,-0.04231446981430054,-0.12251625210046768,-0.3216157555580139,-0.047239672392606735,0.30751967430114746,0.0703153908252716,0.9750616550445557,0.5047000050544739,-0.9961661696434021,-0.5543124079704285,-3.142366409301758,0.7655903100967407,8.704989433288574,-4.9563398361206055,10.60806941986084,-5.990777969360352,-4.0179009437561035,-0.8456461429595947,0.09760713577270508,0.5517935752868652,0.1394343376159668,-0.9080233573913574,-0.847292423248291,-0.00976872444152832,False
310,-0.08125346899032593,-0.12043101340532303,-0.5260611176490784,0.2986812889575958,0.2765762507915497,0.7196753025054932,0.08886268734931946,0.06257833540439606,-0.2598104178905487,-0.6137197613716125,0.13162702322006226,2.1479954719543457,-1.4914896488189697,3.574043035507202,11.614033699035645,-13.606423377990723,-16.961238861083984,-0.7787907123565674,0.7908992767333984,0.2271878719329834,0.22711563110351562,0.3840925693511963,-0.26250767707824707,-0.38150250911712646,False
311,-0.06985658407211304,-0.0624934546649456,-0.5120247602462769,0.427558958530426,0.2814828157424927,0.6727728247642517,-0.11958172172307968,-0.32862263917922974,0.4463965594768524,-1.4184224605560303,-2.8389110565185547,1.5049961805343628,5.654806613922119,0.027770517393946648,1.9145653247833252,-12.858898162841797,18.011844635009766,-0.8409128189086914,0.3206820487976074,0.5727088451385498,-0.0021419525146484375,-0.9024362564086914,-0.5284857749938965,-1.173464298248291,False
312,-0.12600773572921753,-0.051886823028326035,-0.5497280955314636,0.7134630680084229,0.4002862274646759,0.6777225136756897,-0.785896897315979,0.27270668745040894,0.6757224798202515,-0.6197973489761353,1.6149866580963135,-1.8444072008132935,6.128754615783691,3.2417123317718506,-1.4645442962646484,-14.746100425720215,8.395112037658691,-0.5473833084106445,0.00806570053100586,0.15449190139770508,0.4360189437866211,0.6489744186401367,0.12569952011108398,-0.46378329396247864,False
313,-0.20086053013801575,-0.06738113611936569,-0.4153370261192322,0.7812843322753906,0.6785950660705566,0.6684534549713135,-1.1795248985290527,0.4312209486961365,-0.7167230248451233,-1.4038059711456299,-0.08939176797866821,3.2973532676696777,-3.6659631729125977,9.66057300567627,-0.6108217835426331,-3.6835920810699463,-0.06102800369262695,-0.189422607421875,0.7580866813659668,0.7253191471099854,0.41152143478393555,0.7584528923034668,0.8662021160125732,-0.2906133830547333,False
314,-0.26547616720199585,-0.1189773678779602,-0.18021027743816376,0.7208348512649536,0.765906572341919,0.5255594849586487,-1.056929349899292,0.4727478623390198,-1.1863770484924316,-1.169636845588684,-1.0147720575332642,5.260610580444336,-0.27559682726860046,-1.6750553846359253,-2.257847547531128,5.9212327003479,-2.2354588508605957,-0.01816868782043457,-0.9373476505279541,0.6520795822143555,-0.798696756362915,-0.8997795581817627,-0.923905611038208,-0.14829730987548828,False
315,-0.32395631074905396,-0.06762668490409851,-0.011779524385929108,0.6146791577339172,0.7628985047340393,0.40325164794921875,-0.8759671449661255,0.035377174615859985,0.7846716046333313,-0.4235212802886963,3.788114070892334,0.9260895848274231,-3.3129770755767822,0.9934859275817871,-3.1643338203430176,1.1337393522262573,-14.099686622619629,-0.19975948333740234,-0.3542752265930176,0.13966155052185059,0.8528861999511719,-0.9561357498168945,-0.13878893852233887,0.5278249382972717,False
316,-0.39833876490592957,0.10284750163555145,0.11207116395235062,0.4247887432575226,0.7649950981140137,0.5506879687309265,-1.2354862689971924,-0.5243687629699707,1.8097623586654663,-2.380937337875366,3.483978033065796,2.7649765014648438,-4.338677883148193,-0.2013237476348877,-4.017434120178223,8.242934226989746,-19.555696487426758,0.9391202926635742,0.6852147579193115,0.7823717594146729,0.640911340713501,0.4332747459411621,0.10384416580200195,0.3514644205570221,False
317,-0.39945274591445923,0.09982550889253616,0.333002507686615,0.38191625475883484,0.7780778408050537,0.46735331416130066,-1.0750792026519775,-0.27357691526412964,0.7500624656677246,1.1378506422042847,-0.19129031896591187,-0.29573962092399597,4.35786771774292,-1.6690112352371216,2.0488603115081787,-0.044811610132455826,2.44264554977417,0.20758652687072754,0.5561723709106445,0.04347848892211914,-0.24612712860107422,-0.719247579574585,-0.9907205104827881,0.1080804318189621,False
318,-0.3142128586769104,0.04167793318629265,0.3987926244735718,0.6363030076026917,0.6603899002075195,0.6722126603126526,-1.084366798400879,-0.5547772645950317,0.4803982675075531,1.0939511060714722,-0.05744907632470131,2.7522921562194824,3.6288342475891113,-2.754653215408325,0.7589611411094666,-1.7914886474609375,-1.1234077215194702,-0.23442363739013672,0.8819479942321777,0.18783974647521973,0.7190213203430176,-0.548853874206543,-0.005406379699707031,-0.26918864250183105,False
319,-0.251190185546875,-0.006499016657471657,0.5124998688697815,0.7809746265411377,0.6811760663986206,0.7326355576515198,-1.1996926069259644,-0.24739636480808258,0.511894941329956,2.284529209136963,0.43135449290275574,-0.8839664459228516,2.705833673477173,3.205188035964966,0.10286737978458405,-1.259711742401123,4.042209148406982,0.15382838249206543,0.5938622951507568,-0.6959092617034912,-0.10741853713989258,-0.25471973419189453,-0.016398191452026367,0.7966569662094116,False
320,-0.20378044247627258,0.015774451196193695,0.6824667453765869,0.6286952495574951,0.7350262999534607,0.613909900188446,-1.14427649974823,-0.03303422033786774,0.0418100580573082,1.225419521331787,-0.39238783717155457,6.260550022125244,-2.9153130054473877,-3.818939208984375,0.6861815452575684,-2.77612042427063,5.444909572601318,0.08935427665710449,-0.6532070636749268,-0.09648489952087402,-0.10804867744445801,0.021424055099487305,-0.760514497756958,0.8687553405761719,False
321,-0.18178218603134155,0.009035436436533928,1.067080020904541,0.2869490683078766,0.6492064595222473,0.5635704398155212,-0.9644127488136292,-0.32093581557273865,0.9810145497322083,-0.16086173057556152,-0.617307186126709,7.985040664672852,-8.136521339416504,-0.5457322001457214,0.8135771155357361,6.205652236938477,-14.659590721130371,-0.9717814922332764,0.22472238540649414,-0.9521727561950684,0.19481372833251953,0.8074421882629395,0.8818316459655762,-0.4428185522556305,False
